Key;WikidataId;Author;No of co-authors;Title;Subtitle;Normalized genre;Archive;Normalized year;Publisher;Publication place;First edition;Num Pages;Size;Libretto;Premier year;Print edition;No of speakers;No of speakers (female);No of speakers (male);No of speakers (unknown);No of person groups;No of connected components;No of edges;Year written;No of segments;No of acts;No of words;No of words (speakers);No of words (stage directions);No of paragraphs;No of lines;Filename;Xmlid;Corpus;Date;Notes;Author gender (manual);Author birth;Author death;Characters;Co-authors;Author age (time of writing);Posthumous;Authorid;Publication statement;files
hun000043;;Babits, Mihály;0;A második ének;;;;1942;Nyugat;Budapest;;;118;false;;1942;118;28;70;20;12;1;3471;;4;4;11133;10092;1649;0;1552;babits-a-masodik-enek;hun000043;HunDraCor;1942;;male;1883;1941;"A KIRÁLYI CSŐSZ (M); A PÁSZTOR/AZ IFJÚ KIRÁLY (M); AZ ELSŐ UDVARONC (M); A GENERÁLIS (M); AZ UDVARHÖLGY (F); A MÁSODIK UDVARHÖLGY (F); A BOJTÁR (M); EGY HÖLGY (F); EGY MÁSIK HÖLGY (F); EGY MÁSIK BOJTÁR (M); EGY MÁSIK UDVARONC (M); FIATAL UDVARHÖLGY (F); EGY HARMADIK UDVARONC (M); LÁNYOK (F); ASSZONYOK (F); MÁSOK (F); A FŐUDVARMESTERNŐ (F); AZ ORVOS (M); A HARMADIK UDVARHÖLGY (F); A NEGYEDIK UDVARHÖLGY (F); A ÖTÖDIK UDVARHÖLGY (F); A HATODIK UDVARHÖLGY (F); PARASZTASSZONYOK (F); A HETEDIK UDVARHÖLGY (F); EGYIK PARASZT (M); EGY ÖREG (M); MASIK PARASZT (M); EGY FIATAL (M); AZ ELŐBBI (Unk); LEGÉNY (M); MÁSIK LEGÉNY (M); HARMADIK LEGÉNY (F); ASSZONY (M); MÁSIK ASSZONY (F); EGY FIATAL LÁNY (F); KECSKÉK (Unk); A KIRÁLY/AZ ÖREG KIRÁLY (M); EGY KÖVÉR UDVARONC (M); BÉKÁK (Unk); TÜCSKÖK (Unk); HALÁSZOK (M); HALÁSZ (M); MÁSIK HALÁSZ (M); HARMADIK HALÁSZ (M); A KOLOMP (M); ÓRA (Unk); BÚTOROK (Unk); SZÚ A FALBAN (Unk); FŐUDVARMESTERNŐ (F); A KIRÁLYLÁNY/A KIRÁLYNŐ (F); A NEVELŐNŐ (F); LAKÁJ (M); AZ ÁPOLÓNŐ (F); MÁSODIK ORVOS (M); A DAJKA (F); HARMADIK ORVOS (M); NEGYEDIK ORVOS (M); FŐORVOS (M); A KOMORNA (F); ÁPOLÓK (F); UDVARI KÖLTŐ (M); A STRÉBER MŰVÉSZ (M); A MESÉLŐ (M); EGY BOHÓC (M); A SZOCIOLÓG (M); SZÍNÉSZ (M); ÖTÖDIK ORVOS (M); NÉPIES (M); KLASSZIKUS (M); HUMOROS (M); A MODERN (M); A KONZERVATÍV (M); REALISTA (Unk); A MŰVÉSZIES (M); AZ IDEALISTA (M); LÍRIKUS (M); L'ART POUR L'ART (M); MÁSODIK MŰVÉSZ (M); HARMADIK MŰVÉSZ (M); NEGYEDIK MŰVÉSZ (M); ÖTÖDIK MŰVÉSZ (M); HATODIK MŰVÉSZ (M); A KIKIÁLTÓ (M); DON GURIGA (Unk); A HANG (Unk); MÁSOSDIK HANG (Unk); A PAPAGÁLY (M); TURPI (Unk); ÚJ DON (M); EGY MODERN MŰVELTSÉGŰ UDVARONC (M); MÁS HANG (Unk); ZÉTA ÉTATHÉTA (M); HARMADIK HANG (Unk); NEGYEDIK HANG (Unk); ÖTÖDIK HANG (Unk); VALAKI (M); MÁS (UNKWOWN); ELSŐ MŰVÉSZ (M); HATODIK HANG (Unk); HETEDIK HANG (Unk); SUTTOGÁS (Unk); EGY NŐI HANG (F); EGY MÁSIK NŐI HANG (F); KÉPZELT HANG (Unk); A GÖRÖG KÖVET (M); A KAPUS (M); A TÖRÖK KÖVET (M); HAJÓSOK (M); A FRANCIA KIRÁLY (M); EGY GYÖNYÖRŰ HÖLGY (F); FRANCIA KÖVET (M); MÁSODIK FRANCIA KÖVET (M); A KERTÉSZ (M); A KERTÉSZINAS (M); HAJÓSLEGÉNYEK (M); A BALATON HABJAI (Unk); MÁSIK (M); HAJÓS (M)";;;true;https://www.wikidata.org/wiki/Q332482;DraCor: https://dracor.org/;texts/babits-a-masodik-enek.xml
hun000042;;Babits, Mihály;0;A literátor;Érzékenyjáték egy felvonásban;;;1916;Nyugat;Budapest;1916;;13;false;;1916;13;5;8;0;1;1;78;;1;1;8669;8490;518;444;20;babits-a-literator;hun000042;HunDraCor;1916;;male;1883;1941;"Maris (F); Szentgyörgyi József (M); A Nagyasszony (F); Ferenc (M); Jani (M); Ilosvay László (M); Krisztina (F); József (M); László (M); két hajdú (M); gróf Török Sophie (F); gróf Török Marie (F); Döme Károly (M)";;33;false;https://www.wikidata.org/wiki/Q332482;DraCor: https://dracor.org/;texts/babits-a-literator.xml
hun000041;;Vörösmarty, Mihály;0;Vérnász;;;;1834;Akadémiai Kiadó;Budapest;1989;;13;false;1834;1834;13;4;9;4;4;1;63;;5;5;20401;20311;628;0;3320;vorosmarty-vernasz;hun000041;HunDraCor;1834;;male;1800;1855;"REMETE (M); DORA (F); LENKE (F); TELEGDI (M); KOLTA (M); GERŐ (M); LUCZA (F); KUVIK ANDOR (M); BANÓ (M); HAJDU (M); VID (M); TÖBBEN (Unk); BRIGITTA (F)";;34;false;https://www.wikidata.org/wiki/Q332484;DraCor: https://dracor.org/;texts/vorosmarty-vernasz.xml
hun000040;;Vörösmarty, Mihály;0;Kincskeresők;;;;1832;Akadémiai Kiadó;Budapest;1989;;11;false;1834;1832;11;1;7;4;0;1;45;1831/1832;3;3;8292;8204;524;0;1323;vorosmarty-kincskeresok;hun000040;HunDraCor;1832;;male;1800;1855;"JOLÁN (F); SZILÁGY ENDRE (M); ZÁGONY (M); VÁRI (M); ELSŐ PARASZT (Unk); MÁSODIK PARASZT (Unk); HARIS (M); VÍG BANDI (M); KILITI (M); FILLÉR (M); EGYIK VADÁSZ (Unk)";;32;false;https://www.wikidata.org/wiki/Q332484;DraCor: https://dracor.org/;texts/vorosmarty-kincskeresok.xml
hun000039;Q874165;Vörösmarty, Mihály;0;Csongor és Tünde;Színjáték öt felvonásban;;;1831;Kner Izidor;Gyoma;1921;;14;false;1833;1831;14;4;9;2;0;1;83;1830;5;5;17971;17786;961;0;3837;vorosmarty-csongor-es-tunde;hun000039;HunDraCor;1831;;male;1800;1855;"Csongor (M); Mirígy (F); Tünde (F); Ilma (F); Duzzog (M); Kurrah (M); Berreh (M); Kalmár (M); Fejedelem (M); Tudós (M); Balga (M); Ledér (F); Dimitri (M); Nemtők (Unk)";;31;false;https://www.wikidata.org/wiki/Q332484;DraCor: https://dracor.org/;texts/vorosmarty-csongor-es-tunde.xml
hun000038;;Vörösmarty, Mihály;0;A fátyol titkai;;;;1834;Akadémiai Kiadó;Budapest;1971;;12;false;1836;1834;12;3;7;2;0;1;61;1833/1834;5;5;26241;25950;1283;1055;1430;vorosmarty-a-fatyol-titkai;hun000038;HunDraCor;1834;;male;1800;1855;"HANGAI (M); VILMA (F); LIDI (F); RIGÓ (M); GUTA (M); KACZOR (M); KATICZA (F); CSÍSZÁR (M); PARASZT (Unk); LIGETI (M); EGY INAS (M); NÉP (UNKWON)";;34;false;https://www.wikidata.org/wiki/Q332484;DraCor: https://dracor.org/;texts/vorosmarty-a-fatyol-titkai.xml
hun000037;Q465228;Tóth, Ede;0;A falu rossza;;;;1874;Szépirodalmi Könyvkiadó;Budapest;1984;;25;false;1875;1874;25;8;14;4;0;1;133;1874;53;3;18112;17267;2702;1313;196;toth-a-falu-rossza;hun000037;HunDraCor;1874;;male;1844;1876;"FELEDI GÁSPÁR (M); JÓSKA (M); FINUM RÓZSI (F); LAJOS (M); BÁTKI TERCSI (F); GONOSZ PISTA (M); GÖNDÖR SÁNDOR (M); KÓNYA (M); MIND (Unk); KAR (Unk); EGY ÖREG PARASZT (M); CSAPÓNÉ (F); TÖBBEN (Unk); SULYOKNÉ (F); TARISZNYÁSNÉ (F); BORISKA (F); NÉP (Unk); CSAPÓ (M); EGY ERŐS FÉRFIHANG (M); ÁDUS (M); MEGYEI CSENDBIZTOS (M); CZENE (M); A „MAKKHETES” KORCSMÁROS (M); GONOSZNÉ (F); CSEREBOGÁR JÓSKA (M)";;30;false;https://www.wikidata.org/wiki/Q1327111;DraCor: https://dracor.org/;texts/toth-a-falu-rossza.xml
hun000036;;Teleki, László;0;Kegyenc;Szomorújáték öt felvonásban;;;1841;Szépirodalmi;Budapest;1984;;37;false;1841;1880;37;3;23;13;14;1;462;1840;14;5;23760;23329;3167;1278;12;teleki-kegyenc;hun000036;HunDraCor;1841;;male;1811;1861;"III. VALENTINIAN (M); EUDOXIA (F); GAUDENT (M); PLACIDIA (F); VIGIL (M); OREST (M); MÁSOK (Unk); AET (M); JULIAN (M); AVENAR (M); CAUSTIN (M); MARC (M); PETRON MAXIM (M); AVIEN (M); FULGENT (M); HERACLES (M); BASIL (M); CAJUS (M); BOETH (M); SOKAN (Unk); TRIGET (M); SIDON (M); PALLAD (M); JULIA (F); őrség (M); TÖBBEN (Unk); Szenátorok (M); NÉMELYEK A NÉP KÖZÜL (Unk); EGY A TÖMEG KÖZÜL (Unk); TÖBB SZAVAK (Unk); SOK SZAVAK (Unk); NEHÁNY POLGÁR (Unk); ISMÉT MÁSOK (Unk); EGY SZÓ A NÉP KÖZÜL (Unk); TÖBB OLADLRUL (Unk); SZOLGA (M); MIND (Unk)";;30;false;https://www.wikidata.org/wiki/Q832633;DraCor: https://dracor.org/;texts/teleki-kegyenc.xml
hun000035;Q1130123;Szigligeti, Ede;0;Liliomfi;Társadalmi vígjáték;;;1849;Móra;Budapest;1983;;16;false;1849;1875;16;3;11;3;3;1;56;1849;38;3;14684;14364;810;1253;227;szigligeti-liliomfi;hun000035;HunDraCor;1849;;male;1814;1878;"Kamilla kisasszony (F); Szilvai Tódor (M); Liliomfi (M); Szellemfi (M); Mariska (F); Nép (Unk); Táncosok (Unk); Erzsi (F); Legény (M); Uracs (M); Gyuri (M); Szolgáló Kányainál (M); Kányai (M); Kányai szomszédasszonya, fiával (Unk); Schwartz Adolf (M); Schwartz (M)";;35;false;https://www.wikidata.org/wiki/Q897099;DraCor: https://dracor.org/;texts/szigligeti-liliomfi.xml
hun000034;;Szigligeti, Ede;0;A lelenc;Népszínmű;;;1863;Szépirodalmi Könyvkiadó;Budapest;1960;;21;false;1863;1879;21;8;14;1;3;1;93;1863;42;4;13843;13308;1398;879;0;szigligeti-a-lelenc;hun000034;HunDraCor;1863;;male;1814;1878;"PÉTER (M); JULCSA (F); ERZSI (F); MATILD (F); FÖLDESINÉ (F); SZINTEI JENŐ (M); SÁRA (F); SZENTESI NAGY ISTVÁN (M); BANDI (M); BERTÓK (M); PISTA (M); KOTORI (M); ZSUZSÁNNA (F); TONCSI (F); Kisbíró (M); PALI (M); BOKORI (M); BEREGI FERENC (M); Urasági cselédek (F); Megyei hadnagy (M); Írnok (M)";;49;false;https://www.wikidata.org/wiki/Q897099;DraCor: https://dracor.org/;texts/szigligeti-a-lelenc.xml
hun000033;Q506669;Szakonyi, Károly;0;Adáshiba;Komédia 2 részben;;;1970;Szépirodalmi Könyvkiadó;Budapest;1971;;8;false;1970;1971;8;3;5;0;0;1;28;1970;2;2;17503;16363;2767;1313;0;szakonyi-adashiba;hun000033;HunDraCor;1970;;male;1931;;"BÓDOGNÉ (F); BÓDOG (M); VANDA (F); DÖNCI (M); SACI (F); IMRUS (M); SZŰCS ÚR (M); EMBERFI (M)";;;;https://www.wikidata.org/wiki/Q1294062;DraCor: https://dracor.org/;texts/szakonyi-adashiba.xml
hun000032;Q110992162;Petőfi, Sándor;0;Tigris és hiéna;Történeti dráma négy felvonásban;;;1847;Lampel;Budapest;1903;;29;false;1883;1847;29;2;23;3;4;1;135;1847;39;4;14587;14270;821;984;0;petofi-tigris-es-hiena;hun000032;HunDraCor;1847;;male;1823;1849;"SAUL (M); BORICS (M); MILUTIN (M); PREDSZLÁVA (M); JUDIT (F); SZOLGA (Unk); BEGHEL (M); BIAL (M); KÓROG (M); SÁMSON (M); URAK (M); DENGEZ (M); GÖNDÖR (M); TIVADAR (M); VAS (M); II. BÉLA (M); ILONA (F); GÉZA (M); SÜLÜLÜ (M); FÉRFIAK (M); BAJÁT (M); ZSEMBER (M); RÁD (M); GEDŐ (M); TÖBBEN (Unk); LÁSZLÓ (M); SZÁMOS HANG (Unk); PORKOLÁB (M); VISZHANG (Unk)";;24;false;https://www.wikidata.org/wiki/Q81219;DraCor: https://dracor.org/;texts/petofi-tigris-es-hiena.xml
hun000031;;Pekár, Gyula;0;Mátyás és Beatrix;Történeti dráma négy felvonásban, előjátékkal;;;1904;Singer - Wolfner;Budapest;1904;;47;false;1904;1904;47;5;42;1;4;1;384;1904;40;5;17367;15798;3562;835;20;pekar-matyas-es-beatrix;hun000031;HunDraCor;1904;;male;1867;1937;"Poki Ferenc (M); A leány (F); Kinisi Pál (M); Magyar Balázs (M); Hohenzollern Fridrik (M); Grafeneck Ulrik (M); Első polgár (M); Második polgár (M); Dengelegi Pongrácz János (M); Tibrili (M); Sternberg Zdenkó gróf (M); Anna (F); Borbála (F); Első magyar harcos (M); Második magyar harcos (M); Dersfi István (M); A nép (Unk); Magyar harcosok (M); Mátyás (M); Roverella (M); Boroszló polgármestere (M); Sanzio d'Aversa (M); Bollani (M); Beatrix (F); Báthory István (M); Szentgyörgyi Zsigmond (M); Ujlaki Lőrinc (M); Zápolya István (M); Székely Jakab (M); Erdődi Bakócz Tamás (M); Filipecz János (M); Dóczi Orbán (M); Ráskai Balázs (M); Antonia de Salerno (F); Gerébné Kanisay Dorottya (M); Canano (M); Maffeo di Naso (M); Bonfinius (M); Corvin (M); Galeotti (M); Taddeo Ugoletti (M); Testőrök (M); Ulászló (M); Az urak (M); Bécs polgármestere (M); Kreuznach Miklós (M); Péter (M)";;37;false;https://www.wikidata.org/wiki/Q1232089;DraCor: https://dracor.org/;texts/pekar-matyas-es-beatrix.xml
hun000030;;Nagy, Ignác;0;Tisztújítás;Vígjáték három felvonásban;;;1843;Szépirodalmi Könyvkiadó;Budapest;1984;;18;false;1843;1843;18;4;16;0;0;1;81;1842;8;3;14951;14336;1437;1108;18;nagy-tisztujitas;hun000030;HunDraCor;1843;;male;1810;1854;"HAJLÓSI (M); TORNYAI (M); DR. HEVES (M); ARANKA (F); NELLY (F); DR. LANGYOS (M); KINGA (F); INAS (M); FARKASFALVY (M); DAMÁZSDI (M); SCHNAPS (M); VIRÁGOS GYÖRGY (M); ARANYOS MIHÁLY (M); DARABOS (M); ELSŐ KÖZNEMES (M); MÁSODIK KÖZNEMES (M); HARMADIK KÖZNEMES (M); NEGYEDIK KÖZNEMES (M)";;33;false;https://www.wikidata.org/wiki/Q793620;DraCor: https://dracor.org/;texts/nagy-tisztujitas.xml
hun000029;;Móricz, Zsigmond;0;Úri muri;Színdarab hat képben;;;1942;Szépirodalmi Könyvkiadó;Budapest;1980;;30;false;1942;1954;30;6;26;0;1;1;181;;6;6;14586;14258;2449;959;137;moricz-uri-muri;hun000029;HunDraCor;1942;;male;1879;1942;"BORBÍRÓ (M); ZSELLYEI BALOGH ÁBEL (M); CSÖRGHEŐ CSULI (M); PINCÉR (M); SZAKHMÁRY ZOLTÁN (M); LEKENCZEY (M); PISTA (M); ROZIKA (F); VÉNASSZONY (F); RHÉDEY ESZTER (F); MÁKOS (M); ELSŐ CSUGARI (M); MÁSODIK CSUGARI (M); HARMADIK CSUGARI (M); FRÄULEIN (F); ÜGYVÉD (M); KISLÁNY (F); KISFIÚ (M); KÖDMÖN ANDRÁS (M); HULLA JÁNOS (M); SZÉPLEGÉNY (M); ELSŐ SUMMÁSLÁNY (F); MÁSODIK SUMMÁSLÁNY (M); KONDÁS (M); PARRAGH (M); MALMOSSY (M); KUDORA (M); GOSZTONYI BANDI (M); JASZOM (M); CIGÁNYBANDA (M)";;63;false;https://www.wikidata.org/wiki/Q227312;DraCor: https://dracor.org/;texts/moricz-uri-muri.xml
hun000028;;Móricz, Zsigmond;0;Légy jó mindhalálig;Szinmű 3 felvonásban;;;1929;Athenaeum;Budapest;1941;;30;false;1929;1941;30;7;27;0;0;1;173;1929;10;3;15466;15047;2981;1027;12;moricz-legy-jo-mindhalalig;hun000028;HunDraCor;1929;;male;1879;1942;"Böszörményi (M); Tök Marci (M); Csicsó (M); Gimesi (M); Nyilas Misi (M); Orczy (M); Andrási (M); Sándor Mihály (M); Lisznyay úr (M); Vaszag fiú (M); Pedellus (M); Valkay (M); Viola (F); Bella (F); Nagy úr (M); Török néni (F); Ilonka kisasszony (F); Török bácsi (M); János úr (M); Sanyika (M); Doroghyné (M); Trafikosné (F); Pósalaky (M); Takarítóné (F); Igazgató (M); Rendőrtiszt (M); Gyéres o. főnök (M); Sarkadi (M); Bagoly (M); Juhász (M)";;50;false;https://www.wikidata.org/wiki/Q227312;DraCor: https://dracor.org/;texts/moricz-legy-jo-mindhalalig.xml
hun000027;;Madách, Imre;0;Mózes;Tragédia öt felvonásban;;;1880;Madách Irodalmi Társaság;Szeged;1984;;21;false;1888;1880;21;5;16;3;2;1;172;;10;5;15253;14730;651;0;2676;madach-mozes;hun000027;HunDraCor;1880;;male;1823;1864;"FŐPAP (M); JÓKHEBÉD (F); FÁRAÓ (M); MÓZES (M); ORSZÁGLÁR (M); ÁRON (M); MÁRIA (F); KOZBI (F); JÓZSUÉ (M); NÉP (Unk); TISZTTARTÓ (M); HÚR (M); ABIRAM (M); KÁLEB (M); CIPPORA (F); JEHOVA (M); JETHRO (M); RENDŐRFŐ (M); DÁTÁN (M); HÍRNÖK (M); AMRA (F)";;;true;https://www.wikidata.org/wiki/Q366331;DraCor: https://dracor.org/;texts/madach-mozes.xml
hun000026;;Madách, Imre;0;Férfi és nő;Dráma öt felvonásban;;;1843;Madách Irodalmi Társaság;Szeged;2006;;11;false;1892;1888;11;5;5;1;2;1;50;1843;5;5;9627;9460;784;0;1718;madach-ferfi-es-no;hun000026;HunDraCor;1843;;male;1823;1864;"Kaliste (F); Deianeira (F); Euristheus (M); Herakles (M); Jole (F); Egy Ifju Lantos (M); Rabnők (F); Jolaus (M); Philoktetes (M); Násznép (Unk); Hebe (F)";;20;false;https://www.wikidata.org/wiki/Q366331;DraCor: https://dracor.org/;texts/madach-ferfi-es-no.xml
hun000025;;Madách, Imre;0;Csák végnapjai;Dráma öt felvonásban : Előjátékkal egy felvonásban;;;1886;Madách Irodalmi Társaság;Szeged;2007;;31;false;1886;1888;31;5;21;8;6;1;214;;10;6;17413;17025;707;0;3091;madach-csak-vegnapjai;hun000025;HunDraCor;1886;;male;1823;1864;"Domos (M); Nép (Unk); Aba (M); Jakab (M); Trencsényi Csák Máté (M); Simon (M); Ersébet (F); Fekete Hadnagy (M); Tamás (M); Zách (M); Petúr (M); Berende (M); Zsámbokréti (M); János (M); László (M); Dávid (M); Miklós (M); Károly’ és Csák’ hadai (Unk); Első Pór (M); Második Pór (M); Margit (F); Srót Késmárki Polgár (M); Klára (F); Egy apáca (F); Bohóc (M); Róbert Károly (M); Druget (M); Két Gyilkos (Unk); 1ső Gyilkos (Unk); 2dik Gyilkos (Unk); Apácák (F)";;;true;https://www.wikidata.org/wiki/Q366331;DraCor: https://dracor.org/;texts/madach-csak-vegnapjai.xml
hun000023;Q369393;Madách, Imre;0;Az ember tragédiája;;;;1861;Argumentum Kiadó;Budapest;2005;;109;false;1883;1861;109;13;57;39;15;1;1374;;15;15;28651;26697;2553;13;4312;madach-az-ember-tragediaja;hun000023;HunDraCor;1861;;male;1823;1864;"ANGYALOK KARA. (Unk); AZ ÚR. (M); GÁBOR FŐANGYAL. (M); MIHÁLY FŐANGYAL. (M); RÁFAEL FŐANGYAL. (M); LUCIFER. (M); ÉVA. (F); ÁDÁM. (M); AZ ÚR SZAVA. (Unk); ÉGI KAR. (Unk); CHERUB. (Unk); A FÖLD SZELLEMÉNEK SZAVA. (Unk); A RABSZOLGA. (Unk); KIMON. (M); ELSŐ A NÉPBŐL. (Unk); MÁSODIK A NÉPBŐL. (Unk); HARMADIK A NÉPBŐL. (Unk); ELSŐ DEMAGÓG. (Unk); MÁSODIK DEMAGÓG. (Unk); A NÉPBŐL. (Unk); A SZOLGÁLÓK. (Unk); EROS. (M); A CHARISOK. (Unk); ELSŐ POLGÁR. (M); MÁSODIK POLGÁR. (M); CRISPOS. (M); THERSITES. (M); CATULUS. (M); HIPPIA. (F); CLUVIA. (F); MIND. (Unk); PÉTER APOSTOL. (M); HARMADIK POLGÁR. (M); NEGYEDIK POLGÁR. (M); TÖBBEN. (Unk); PATRIARCHA. (M); BARÁTOK. (Unk); EGY AGG ERETNEK. (M); EGYIK BARÁT. (Unk); AZ AGG ERETNEK. (M); A BARÁT. (M); AZ ERETNEKEK. (Unk); A BARÁTOK. (Unk); EGY BARÁT. (M); A KERESZTESEK. (Unk); HELENE. (F); A CSONTVÁZ. (Unk); BOSZORKÁNYOK. (Unk); ELSŐ UDVARONCZ. (M); MÁSODIK UDVARONCZ. (M); RUDOLF. (M); HARMADIK UDVARONCZ. (M); NEGYEDIK UDVARONCZ. (M); NÉPTÖMEG. (Unk); UJONCZOK. (Unk); A TISZT. (M); EGY SANS-CULOTTE. (M); A SANS-CULOTTE. (M); A MARQUIS. (M); SAINT-JUST. (M); ROBESPIERRE. (M); AZ UDVARONCZ. (M); TANÍTVÁNY. (Unk); KAR. (Unk); A BÁBJÁTÉKOS. (Unk); A KIS LEÁNY. (F); EGY ANYA. (F); EGY LEÁNY. (F); EGY ÉKSZERÁRUS. (Unk); ELSŐ POLGÁRLÁNY. (F); MÁSODIK POLGÁRLÁNY. (F); KORCSMÁROS. (M); ELSŐ MUNKÁS. (M); MÁSODIK MUNKÁS. (M); HARMADIK MUNKÁS. (M); A KORCSMÁROS. (M); ELSŐ KOLDÚS. (M); MÁSODIK KOLDÚS. (M); KATONA. (M); MESTERLEGÉNY. (M); MÁSODIK MESTERLEGÉNY. (M); ELSŐ MESTERLEGÉNY. (M); EGY KÉJHÖLGY. (F); A ZENÉSZ. (Unk); EGY ÁRÚS. (Unk); MÁSIK ÁRÚS. (Unk); AZ IFJÚ. (M); ANYA. (F); CZIGÁNYASSZONY. (F); ELSŐ TANÚLÓ. (Unk); MÁSODIK TANÚLÓ. (Unk); HARMADIK TANÚLÓ. (Unk); NEGYEDIK TANÚLÓ. (Unk); ELSŐ GYÁROS. (M); MÁSODIK GYÁROS. (M); A NYEGLE. (Unk); A TÖMEGBŐL. (Unk); LOVEL. (M); MUNKÁS. (M); TANÚLÓ. (Unk); KÉJHÖLGY. (F); AZ ELITÉLT. (M); TUDÓS. (M); AZ AGGASTYÁN. (M); LUTHER. (M); CASSIUS. (M); PLÁTÓ. (M); MICHEL-ANGELO. (M); AZ ESZKIMÓ. (M)";;38;false;https://www.wikidata.org/wiki/Q366331;DraCor: https://dracor.org/;texts/madach-az-ember-tragediaja.xml
hun000022;;Madách, Imre;0;A civilizátor;Komédia Arisztophanész modorában;;;1859;Madách Irodalmi Társaság;Budapest;2012;;10;false;1938;1880;10;1;7;2;2;1;45;1859;1;1;5447;5317;216;0;986;madach-a-civilizator;hun000022;HunDraCor;1859;;male;1823;1864;"ISTVÁN (M); JANÓ (M); CSELÉDEK (Unk); UROS (M); MITRULE (M); MISKA (M); MÜRZL (F); STROOM (M); KAR (Unk); CARLO (M)";;36;false;https://www.wikidata.org/wiki/Q366331;DraCor: https://dracor.org/;texts/madach-a-civilizator.xml
hun000021;Q468087;Kisfaludy, Károly;0;A kérők;Eredeti vígjáték három felvonásban;;;1819;Szépirodalmi Könyvkiadó;Budapest;1984;;12;false;1819;1820;12;3;9;1;1;1;53;;32;3;8409;8224;418;640;15;kisfaludy-a-kerok;hun000021;HunDraCor;1819;;male;1788;1830;"Máli (F); Károly (M); Lidi (F); Baltafy (M); Ferenc (M); János (M); Tamás (M); Margit (F); Báró Szélházy (M); Perföldy (M); Vilhelm (M); Hősváry (M)";;31;false;https://www.wikidata.org/wiki/Q927190;DraCor: https://dracor.org/;texts/kisfaludy-a-kerok.xml
hun000020;Q673381;Katona, József;0;Bánk bán;;;;1820;Interpopulart Kiadó;;1995;;21;false;1833;1820;21;5;19;4;8;1;110;1819;39;7;17411;16789;2222;0;3306;katona-bank-ban;hun000020;HunDraCor;1820;;male;1791;1830;"Ottó (M); Biberach (M); Gertrudis (F); Simon bán (M); Mikhál bán (M); Békételenek (Unk); Petúr bán (M); Myska bán (M); Vendégek (Unk); Egy udvornik (M); Ritterek (M); Bánk bán (M); Tiborc (M); Bendeleiben Iziodóra (F); Melinda (F); Őr (M); Udvornikok (Unk); Solom mester (M); II. Endre (M); Egy zászlósúr (M); Zászlósurak (M)";;29;false;https://www.wikidata.org/wiki/Q149415;DraCor: https://dracor.org/;texts/katona-bank-ban.xml
hun000019;;Jókai, Mór;0;Levente;;;;1898;Révai;Budapest;1909;;80;false;;1898;80;14;47;26;37;1;813;1897;50;6;27054;24890;3700;2;3503;jokai-levente;hun000019;HunDraCor;1898;;male;1825;1904;"Büvellő (F); Illangó (F); Szemőke (F); Délibáb (F); Magyar nők (F); Táltos (M); Tivatulus (M); Őrszemek (M); Levente (M); Jutócs (M); Tarkócz (M); Vezérek (M); Árpád fejedelem (M); Tana (M); Szila (M); Tahó (M); Kerencs (M); Sudár (M); Töhötöm (M); Jahel (F); Halvaél (F); Tas (M); Szabolcs (M); Gyula (M); Kund (M); Örs (M); Vérbulcsú (M); Lehel vezér (M); Vitézek (M); Kovácsok (Unk); Rabnők (F); Gönczöl (M); Ijászok (Unk); Regehű (F); Dancs (M); Zila (M); leányok (F); Kürtösök (Unk); Zászlóvivők (Unk); Horkáz (M); Billogos (M); Upolet (M); Apor (M); Ugron (M); Privina (M); Három Tót Követ (Unk); Tarczal (M); Bagó (M); Czikás (M); Kurut (M); Czifrák (Unk); Paszkonczák (Unk); Garabonczok (Unk); Lyükik (Unk); Tömlősök (Unk); Síposok (M); Kazár őrpaták (Unk); Legyezők (Unk); Marót csakán (M); Csombord (M); Czimborák (Unk); Igreczesek (Unk); Törpék (M); Két Legény (M); Bokolábrások (Unk); Főbokálábrás Marót udvaránál (M); Medvés medvével (M); Medve (Unk); Dárdások (Unk); Arató Leányok (F); Kürtös (Unk); Őrök (Unk); Estilla (F); Hegedősök (Unk); Siratók (Unk); Peczérek (Unk); Apródok (Unk); Csatlósok (Unk); Torlók (M); Zsolt (M)";;73;false;https://www.wikidata.org/wiki/Q379621;DraCor: https://dracor.org/;texts/jokai-levente.xml
hun000018;;Hunyady, Sándor;0;Nyári zápor;Vígjáték három felvonásban;;;1941;Hindy András;Budapest;1941;;11;false;;1941;11;5;6;0;0;1;45;1941;33;3;15412;14632;3810;906;0;hunyady-nyari-zapor;hun000018;HunDraCor;1941;;male;1890;1942;"SZOBALÁNY (F); INAS (M); ERZSÉBET (F); LACI (M); JENŐ (M); A HÁZ ASSZONYA (F); A HÁZ URA (M); ILONA (F); GYÖRGY (M); EDITH (F); GYULA (M)";;51;false;https://www.wikidata.org/wiki/Q1056533;DraCor: https://dracor.org/;texts/hunyady-nyari-zapor.xml
hun000017;;Hugó, Károly;0;Bankár és báró;Szomorújáték három felvonásban;;;1846;Szépirodalmi Könyvkiadó;Budapest;1984;;3;false;1846;1848;3;1;3;0;1;1;3;1846;28;3;14254;14085;574;426;0;hugo-bankar-es-baro;hun000017;HunDraCor;1846;;male;1808;1877;"ADÉL (F); GRANVILLE (M); MIRMONT ARTHUR (M)";;38;false;https://www.wikidata.org/wiki/Q1056273;DraCor: https://dracor.org/;texts/hugo-bankar-es-baro.xml
